pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PACIFIC	scaffold11281	1	500000	0.0	1034	0	6609	26207
ATLANTIC	scaffold11282	1	500000	0.0	358	0	458	13906
PACIFIC	scaffold11282	1	500000	0.0	286	0	286	14078
ATLANTIC	scaffold11283	1	500000	0.002735717012342537	1238	43	15718	23034
PACIFIC	scaffold11283	1	500000	0.004351556754106398	1147	71	16316	22436
ATLANTIC	scaffold11284	1	500000	0.001932257331211639	613	17	8798	8590
PACIFIC	scaffold11284	1	500000	0.006516221963097606	620	95	14579	2809
ATLANTIC	scaffold11287	1	500000	0.0025503233445669004	678	28	10979	8005
PACIFIC	scaffold11287	1	500000	0.0	193	0	218	18766
ATLANTIC	scaffold11289	1	500000	0.00918230563002681	972	137	14920	14676
PACIFIC	scaffold11289	1	500000	0.0012631578947368421	858	15	11875	17721
ATLANTIC	scaffold11290	1	500000	0.0011582452584334732	1580	24	20721	24135
PACIFIC	scaffold11290	1	500000	0.008937262189186798	1584	202	22602	22254
ATLANTIC	scaffold11292	1	500000	0.0	441	0	8888	3460
PACIFIC	scaffold11292	1	500000	0.0019331676332504833	397	14	7242	5106
ATLANTIC	scaffold11293	1	500000	0.0	167	0	167	4509
PACIFIC	scaffold11293	1	500000	0.0	5	0	5	4671
ATLANTIC	scaffold11295	1	500000	0.006309148264984227	266	6	951	7085
PACIFIC	scaffold11295	1	500000	0.011348464619492658	253	17	1498	6538
ATLANTIC	scaffold11297	1	500000	0.0	1855	0	16829	43147
PACIFIC	scaffold11297	1	500000	0.005087440381558029	2067	96	18870	41106
ATLANTIC	scaffold11300	1	500000	0.01390134529147982	348	31	2230	19386
PACIFIC	scaffold11300	1	500000	0.01921045682598363	772	291	15148	6468
ATLANTIC	scaffold11301	1	500000	0.00023174299701630893	1928	8	34521	19491
PACIFIC	scaffold11301	1	500000	0.0011586937501477925	1926	49	42289	11723
ATLANTIC	scaffold11302	1	500000	0.0017152658662092624	2132	18	10494	59002
PACIFIC	scaffold11302	1	500000	0.002129559662018273	1588	31	14557	54939
ATLANTIC	scaffold11305	1	500000	0.0	213	0	3952	2040
PACIFIC	scaffold11305	1	500000	0.002324230098779779	206	4	1721	4271
ATLANTIC	scaffold11306	1	500000	0.009080590238365494	315	48	5286	3674
PACIFIC	scaffold11306	1	500000	0.0008680555555555555	317	4	4608	4352
ATLANTIC	scaffold11307	1	500000	0.0015763307869528314	779	13	8247	13593
PACIFIC	scaffold11307	1	500000	0.003441847124623548	384	24	6973	14867
ATLANTIC	scaffold11311	1	500000	0.0	1153	0	20518	16386
PACIFIC	scaffold11311	1	500000	0.0	1191	0	21705	15199
ATLANTIC	scaffold11314	1	500000	0.0026433979212113433	2125	103	38965	21067
PACIFIC	scaffold11314	1	500000	0.005740912367418392	2052	223	38844	21188
ATLANTIC	scaffold11318	1	500000	0.0011225024320886028	614	15	13363	3885
PACIFIC	scaffold11318	1	500000	0.012860241710567091	616	166	12908	4340
ATLANTIC	scaffold11321	1	500000	0.0	300	0	792	7608
PACIFIC	scaffold11321	1	500000	0.0	85	0	387	8013
ATLANTIC	scaffold11323	1	500000	0.003851238719319423	1618	134	34794	10818
PACIFIC	scaffold11323	1	500000	0.01630107935302124	1627	515	31593	14019
ATLANTIC	scaffold11324	1	500000	0.0001465385501057171	3051	7	47769	42139
PACIFIC	scaffold11324	1	500000	0.001576108150266476	3180	97	61544	28364
ATLANTIC	scaffold11325	1	500000	0.006053268765133172	390	40	6608	4340
PACIFIC	scaffold11325	1	500000	0.0019154030327214685	388	12	6265	4683
ATLANTIC	scaffold11326	1	500000	0.0070562293274531425	740	96	13605	7115
PACIFIC	scaffold11326	1	500000	0.01859199637229339	678	164	8821	11899
ATLANTIC	scaffold11328	1	500000	0.0	1039	0	12661	17215
PACIFIC	scaffold11328	1	500000	0.0007412211618641712	797	8	10793	19083
ATLANTIC	scaffold11329	1	500000	0.0	143	0	143	7697
PACIFIC	scaffold11329	1	500000	0.00463768115942029	255	8	1725	6115
ATLANTIC	scaffold11330	1	500000	0.03702468312208139	143	111	2998	2322
PACIFIC	scaffold11330	1	500000	0.03654320987654321	189	148	4050	1270
ATLANTIC	scaffold11331	1	500000	0.0012085635359116022	601	7	5792	11036
PACIFIC	scaffold11331	1	500000	0.023006535947712417	495	176	7650	9178
ATLANTIC	scaffold11332	1	500000	0.0	2212	0	29938	35330
PACIFIC	scaffold11332	1	500000	0.0012092293613961698	2293	37	30598	34670
ATLANTIC	scaffold11336	1	500000	0.0	1415	0	15579	24041
PACIFIC	scaffold11336	1	500000	0.00023353573096683791	1145	4	17128	22492
ATLANTIC	scaffold11338	1	500000	0.0020069715855075524	448	19	9467	3105
PACIFIC	scaffold11338	1	500000	0.0023584905660377358	449	17	7208	5364
ATLANTIC	scaffold11339	1	500000	0.0024271844660194173	1225	55	22660	18108
PACIFIC	scaffold11339	1	500000	0.005783530707793996	1455	147	25417	15351
ATLANTIC	scaffold11340	1	500000	0.0009823182711198428	1455	20	20360	20408
PACIFIC	scaffold11340	1	500000	0.006131812529479868	1366	143	23321	17447
ATLANTIC	scaffold11341	1	500000	0.0006116207951070336	438	5	8175	4089
PACIFIC	scaffold11341	1	500000	0.007929997265518185	435	58	7314	4950
ATLANTIC	scaffold11345	1	500000	0.0012776054024457018	1666	42	32874	13858
PACIFIC	scaffold11345	1	500000	0.022058153313280468	1484	484	21942	24790
ATLANTIC	scaffold11347	1	500000	0.004919323101141283	1120	25	5082	29022
PACIFIC	scaffold11347	1	500000	0.007222222222222222	609	13	1800	32304
ATLANTIC	scaffold11348	1	500000	0.0	3965	0	44990	71014
PACIFIC	scaffold11348	1	500000	0.0	3769	0	37470	78534
ATLANTIC	scaffold11349	1	500000	0.0019639130968454647	659	16	8147	14225
PACIFIC	scaffold11349	1	500000	0.0	606	0	6032	16340
ATLANTIC	scaffold11350	1	500000	0.0030989734650397056	303	16	5163	3377
PACIFIC	scaffold11350	1	500000	0.006056018168054504	304	24	3963	4577
ATLANTIC	scaffold11352	1	500000	0.0	270	0	1000	6560
PACIFIC	scaffold11352	1	500000	0.0	268	0	3543	4017
ATLANTIC	scaffold11353	1	500000	0.001177336276674025	1097	8	6795	23949
PACIFIC	scaffold11353	1	500000	0.0008304958059961797	944	10	12041	18703
ATLANTIC	scaffold11354	1	500000	0.0012556504269211452	687	5	3982	18110
PACIFIC	scaffold11354	1	500000	0.0	758	0	6662	15430
ATLANTIC	scaffold11356	1	500000	0.018555667001003008	321	37	1994	7022
PACIFIC	scaffold11356	1	500000	0.00804289544235925	163	3	373	8643
ATLANTIC	scaffold11358	1	500000	0.008864680123891916	1022	83	9363	24741
PACIFIC	scaffold11358	1	500000	0.01553411831465456	1070	219	14098	20006
ATLANTIC	scaffold11361	1	500000	0.0	1578	0	26009	18231
PACIFIC	scaffold11361	1	500000	0.0	532	0	4391	39849
ATLANTIC	scaffold11363	1	500000	0.0	465	0	7698	5322
PACIFIC	scaffold11363	1	500000	0.004582621978614431	465	51	11129	1891
ATLANTIC	scaffold11364	1	500000	0.0	593	0	3432	13256
PACIFIC	scaffold11364	1	500000	0.005344327378225684	519	35	6549	10139
ATLANTIC	scaffold11365	1	500000	0.0	377	0	2090	9082
PACIFIC	scaffold11365	1	500000	0.0	207	0	1086	10086
ATLANTIC	scaffold11366	1	500000	0.0	390	0	5749	5563
PACIFIC	scaffold11366	1	500000	0.0	362	0	1781	9531
ATLANTIC	scaffold11367	1	500000	0.0011376564277588168	193	3	2637	2767
PACIFIC	scaffold11367	1	500000	0.0028629856850715747	174	7	2445	2959
ATLANTIC	scaffold11368	1	500000	0.004479669193659545	468	39	8706	4482
PACIFIC	scaffold11368	1	500000	0.007342443401998776	419	36	4903	8285
ATLANTIC	scaffold11369	1	500000	0.0	636	0	7316	14720
PACIFIC	scaffold11369	1	500000	0.0003413260517108968	753	4	11719	10317
ATLANTIC	scaffold11370	1	500000	0.0005716572343223003	4303	30	52479	76993
PACIFIC	scaffold11370	1	500000	0.0016544702513522113	4199	104	62860	66612
ATLANTIC	scaffold11371	1	500000	0.0	1476	0	13392	28776
PACIFIC	scaffold11371	1	500000	0.012309368191721133	1127	113	9180	32988
ATLANTIC	scaffold11372	1	500000	0.00425531914893617	514	6	1410	16818
PACIFIC	scaffold11372	1	500000	0.0014695077149155032	429	4	2722	15506
ATLANTIC	scaffold11373	1	500000	0.0038138825324180014	264	10	2622	9418
PACIFIC	scaffold11373	1	500000	0.0032171025321710255	430	31	9636	2404
ATLANTIC	scaffold11375	1	500000	0.002785515320334262	246	16	5744	1144
PACIFIC	scaffold11375	1	500000	0.0016863406408094434	246	5	2965	3923
ATLANTIC	scaffold11376	1	500000	0.0019957363813670795	2845	88	44094	36098
PACIFIC	scaffold11376	1	500000	0.008213146679461488	2532	291	35431	44761
ATLANTIC	scaffold11377	1	500000	0.00034262220191868436	1149	3	8756	25740
PACIFIC	scaffold11377	1	500000	0.0014092446448703494	1136	10	7096	27400
ATLANTIC	scaffold11382	1	500000	0.00031043046357615895	468	3	9664	3468
PACIFIC	scaffold11382	1	500000	0.0068512174798629755	468	74	10801	2331
ATLANTIC	scaffold11383	1	500000	0.001922353629487233	1208	46	23929	9979
PACIFIC	scaffold11383	1	500000	0.0025758107949888772	401	22	8541	25367
ATLANTIC	scaffold11385	1	500000	0.003278688524590164	315	2	610	14454
PACIFIC	scaffold11385	1	500000	0.005350659277660997	531	28	5233	9831
ATLANTIC	scaffold11387	1	500000	0.0005986590038314176	1616	10	16704	28684
PACIFIC	scaffold11387	1	500000	0.0010288688494825395	1265	17	16523	28865
ATLANTIC	scaffold11388	1	500000	0.00023998080153587713	313	1	4167	4597
PACIFIC	scaffold11388	1	500000	0.004130098089829634	313	16	3874	4890
ATLANTIC	scaffold11389	1	500000	0.0036496350364963502	302	19	5206	3278
PACIFIC	scaffold11389	1	500000	0.015083217753120666	303	87	5768	2716
ATLANTIC	scaffold11390	1	500000	0.0022498875056247186	638	30	13334	4586
PACIFIC	scaffold11390	1	500000	0.015488365199347858	640	209	13494	4426
ATLANTIC	scaffold11391	1	500000	0.0003069367710251688	1318	3	9774	31946
PACIFIC	scaffold11391	1	500000	0.008714596949891068	548	8	918	40802
ATLANTIC	scaffold11392	1	500000	0.005944055944055944	585	85	14300	2080
PACIFIC	scaffold11392	1	500000	0.011321975415139098	585	105	9274	7106
ATLANTIC	scaffold11395	1	500000	0.0017476641796061033	1163	26	14877	17687
PACIFIC	scaffold11395	1	500000	0.01883519206939281	373	76	4035	28529
ATLANTIC	scaffold11401	1	500000	0.0	1182	0	12802	20350
PACIFIC	scaffold11401	1	500000	0.015319974143503555	1013	237	15470	17682
ATLANTIC	scaffold11402	1	500000	0.0	446	0	5885	9487
PACIFIC	scaffold11402	1	500000	0.0	549	0	9277	6095
ATLANTIC	scaffold11404	1	500000	0.0018309149997711356	1333	40	21847	16961
PACIFIC	scaffold11404	1	500000	0.007088933897993003	1380	154	21724	17084
ATLANTIC	scaffold11405	1	500000	0.0	311	0	431	8277
PACIFIC	scaffold11405	1	500000	NA	0	0	0	8708
ATLANTIC	scaffold11406	1	500000	0.0008764241893076249	564	10	11410	4494
PACIFIC	scaffold11406	1	500000	0.024443096125509232	568	282	11537	4367
ATLANTIC	scaffold11408	1	500000	0.0	243	0	773	7011
PACIFIC	scaffold11408	1	500000	0.0	186	0	551	7233
ATLANTIC	scaffold11409	1	500000	0.0	2553	0	18906	62238
PACIFIC	scaffold11409	1	500000	0.0	1463	0	9222	71922
ATLANTIC	scaffold11410	1	500000	0.013302676958449663	801	243	18267	4329
PACIFIC	scaffold11410	1	500000	0.01498968321398228	759	247	16478	6118
ATLANTIC	scaffold11411	1	500000	0.0011891784758695867	537	12	10091	4945
PACIFIC	scaffold11411	1	500000	0.0027397260273972603	524	16	5840	9196
ATLANTIC	scaffold11414	1	500000	0.0016621649698732599	470	8	4813	8375
PACIFIC	scaffold11414	1	500000	0.0	268	0	2722	10466
ATLANTIC	scaffold11415	1	500000	0.0011152416356877324	299	3	2690	8510
PACIFIC	scaffold11415	1	500000	0.009146341463414634	368	36	3936	7264
ATLANTIC	scaffold11418	1	500000	0.0021175224986765486	1058	12	5667	27037
PACIFIC	scaffold11418	1	500000	0.0052444092618246585	794	53	10106	22598
ATLANTIC	scaffold11419	1	500000	0.0	878	0	6786	23594
PACIFIC	scaffold11419	1	500000	0.0	917	0	15958	14422
ATLANTIC	scaffold11420	1	500000	0.0	306	0	656	7912
PACIFIC	scaffold11420	1	500000	0.004081632653061225	301	8	1960	6608
ATLANTIC	scaffold11422	1	500000	0.00375366568914956	2173	32	8525	56043
PACIFIC	scaffold11422	1	500000	0.004029088050314465	1059	41	10176	54392
ATLANTIC	scaffold11423	1	500000	0.0	410	0	1567	11537
PACIFIC	scaffold11423	1	500000	0.0	248	0	893	12211
ATLANTIC	scaffold11425	1	500000	0.0007220216606498195	1366	12	16620	21936
PACIFIC	scaffold11425	1	500000	0.01402970351290623	1178	256	18247	20309
ATLANTIC	scaffold11430	1	500000	0.0015413553477193166	4576	59	38278	95282
PACIFIC	scaffold11430	1	500000	0.008723903495577884	3144	435	49863	83697
ATLANTIC	scaffold11431	1	500000	0.0	565	0	8441	10543
PACIFIC	scaffold11431	1	500000	0.0	508	0	8508	10476
ATLANTIC	scaffold11434	1	500000	0.00019497928345113332	1322	4	20515	17033
PACIFIC	scaffold11434	1	500000	0.00018267064482737624	1341	3	16423	21125
ATLANTIC	scaffold11435	1	500000	0.0	376	0	2991	7565
PACIFIC	scaffold11435	1	500000	0.02345215759849906	331	50	2132	8424
ATLANTIC	scaffold11437	1	500000	0.0	1311	0	9112	31852
PACIFIC	scaffold11437	1	500000	0.0	1318	0	8793	32171
ATLANTIC	scaffold11438	1	500000	0.0019050284139831238	4031	177	92912	21888
PACIFIC	scaffold11438	1	500000	0.001108926284982623	3873	97	87472	27328
ATLANTIC	scaffold11439	1	500000	0.0005474952094169176	1185	12	21918	11290
PACIFIC	scaffold11439	1	500000	0.0	543	0	8002	25206
ATLANTIC	scaffold11440	1	500000	0.0	122	0	122	5282
PACIFIC	scaffold11440	1	500000	0.016046681254558718	92	22	1371	4033
ATLANTIC	scaffold11441	1	500000	0.008850638921862998	7397	507	57284	150868
PACIFIC	scaffold11441	1	500000	0.0	265	0	390	207762
ATLANTIC	scaffold11442	1	500000	0.008986057714576869	1194	194	21589	11899
PACIFIC	scaffold11442	1	500000	0.013123812812985667	1151	304	23164	10324
ATLANTIC	scaffold11445	1	500000	0.0039817563165134295	783	55	13813	8335
PACIFIC	scaffold11445	1	500000	0.0	613	0	5656	16492
ATLANTIC	scaffold11447	1	500000	0.0	193	0	193	6051
PACIFIC	scaffold11447	1	500000	0.0	147	0	697	5547
ATLANTIC	scaffold11448	1	500000	0.0	416	0	1031	10617
PACIFIC	scaffold11448	1	500000	0.0	127	0	127	11521
ATLANTIC	scaffold11450	1	500000	0.008409747200972694	1666	166	19739	27525
PACIFIC	scaffold11450	1	500000	0.016918815256765394	1444	397	23465	23799
ATLANTIC	scaffold11451	1	500000	0.025657269559708585	228	81	3157	3227
PACIFIC	scaffold11451	1	500000	0.03185159257962898	228	91	2857	3527
ATLANTIC	scaffold11453	1	500000	0.0	469	0	714	12418
PACIFIC	scaffold11453	1	500000	NA	0	0	0	13132
ATLANTIC	scaffold11454	1	500000	0.006969396605129476	1575	225	32284	12768
PACIFIC	scaffold11454	1	500000	0.006735140596059942	1596	160	23756	21296
ATLANTIC	scaffold11456	1	500000	0.0005609573672400897	1793	12	21392	30492
PACIFIC	scaffold11456	1	500000	0.004513879503743547	1825	167	36997	14887
ATLANTIC	scaffold11460	1	500000	0.0	180	0	195	9325
PACIFIC	scaffold11460	1	500000	0.01556420233463035	336	32	2056	7464
ATLANTIC	scaffold11462	1	500000	0.0	163	0	523	4041
PACIFIC	scaffold11462	1	500000	NA	0	0	0	4564
ATLANTIC	scaffold11464	1	500000	0.0	346	0	616	13020
PACIFIC	scaffold11464	1	500000	0.0	389	0	3016	10620
ATLANTIC	scaffold11468	1	500000	0.0	529	0	5036	9776
PACIFIC	scaffold11468	1	500000	0.0	347	0	2210	12602
ATLANTIC	scaffold11469	1	500000	0.0014695712309820193	2464	17	11568	64508
PACIFIC	scaffold11469	1	500000	0.005651862162048167	2038	134	23709	52367
ATLANTIC	scaffold11473	1	500000	0.0	1251	0	30439	4645
PACIFIC	scaffold11473	1	500000	0.0	1160	0	21884	13200
ATLANTIC	scaffold11474	1	500000	0.0	712	0	6646	16006
PACIFIC	scaffold11474	1	500000	0.0009325096165054202	784	8	8579	14073
ATLANTIC	scaffold11476	1	500000	0.0005196964972456086	1221	10	19242	19678
PACIFIC	scaffold11476	1	500000	0.0016425755584756898	1366	25	15220	23700
ATLANTIC	scaffold11477	1	500000	0.0009200736058884711	1740	23	24998	24114
PACIFIC	scaffold11477	1	500000	0.0003136885856565894	1663	8	25503	23609
ATLANTIC	scaffold11478	1	500000	0.00028464798532481497	2169	9	31618	29982
PACIFIC	scaffold11478	1	500000	0.0	1118	0	11585	50015
ATLANTIC	scaffold11479	1	500000	0.0036156391714670917	1675	118	32636	14264
PACIFIC	scaffold11479	1	500000	0.0026960233655358348	1671	72	26706	20194
ATLANTIC	scaffold11480	1	500000	0.0004508566275924256	1312	4	8872	29208
PACIFIC	scaffold11480	1	500000	0.0	551	0	1944	36136
ATLANTIC	scaffold11483	1	500000	0.0004623208506703652	543	5	10815	4389
PACIFIC	scaffold11483	1	500000	0.005040440745516352	509	43	8531	6673
ATLANTIC	scaffold11485	1	500000	0.0	390	0	5628	5292
PACIFIC	scaffold11485	1	500000	0.023117889130961026	312	191	8262	2658
ATLANTIC	scaffold11488	1	500000	0.0	425	0	2335	10349
PACIFIC	scaffold11488	1	500000	0.005314275242807403	452	29	5457	7227
ATLANTIC	scaffold11490	1	500000	0.0015815085158150852	657	13	8220	10344
PACIFIC	scaffold11490	1	500000	0.002793585100879462	652	27	9665	8899
ATLANTIC	scaffold11491	1	500000	0.0	210	0	620	5344
PACIFIC	scaffold11491	1	500000	0.0024293956878226543	187	8	3293	2671
ATLANTIC	scaffold11492	1	500000	0.0	1257	0	16949	18583
PACIFIC	scaffold11492	1	500000	0.005512616503750852	997	97	17596	17936
ATLANTIC	scaffold11494	1	500000	0.0	303	0	7366	1118
PACIFIC	scaffold11494	1	500000	0.0	303	0	3744	4740
ATLANTIC	scaffold11495	1	500000	0.0012200373187885747	606	17	13934	3090
PACIFIC	scaffold11495	1	500000	0.0	591	0	7827	9197
ATLANTIC	scaffold11501	1	500000	0.0	225	0	1099	5201
PACIFIC	scaffold11501	1	500000	0.0	77	0	102	6198
ATLANTIC	scaffold11503	1	500000	0.0	2112	0	24837	38247
PACIFIC	scaffold11503	1	500000	0.000881057268722467	2115	20	22700	40384
ATLANTIC	scaffold11506	1	500000	0.0008350033400133601	7571	25	29940	245160
PACIFIC	scaffold11506	1	500000	0.0071111111111111115	5636	504	70875	204225
ATLANTIC	scaffold11507	1	500000	0.0038606403013182675	733	41	10620	9960
PACIFIC	scaffold11507	1	500000	0.007496960691611509	735	111	14806	5774
ATLANTIC	scaffold11508	1	500000	0.0014931873327941269	2305	24	16073	57119
PACIFIC	scaffold11508	1	500000	0.008116883116883116	1627	120	14784	58408
ATLANTIC	scaffold11512	1	500000	0.00045589240939138365	460	4	8774	4106
PACIFIC	scaffold11512	1	500000	0.02006294256490952	460	153	7626	5254
ATLANTIC	scaffold11516	1	500000	0.00807057057057057	356	43	5328	4668
PACIFIC	scaffold11516	1	500000	0.01841297676457694	357	84	4562	5434
ATLANTIC	scaffold11518	1	500000	0.009002285554363543	1758	193	21439	29045
PACIFIC	scaffold11518	1	500000	0.007971274685816876	1134	111	13925	36559
ATLANTIC	scaffold11519	1	500000	0.003131524008350731	1018	36	11496	19164
PACIFIC	scaffold11519	1	500000	0.009629360465116279	773	53	5504	25156
ATLANTIC	scaffold11520	1	500000	0.002013922332647432	1416	46	22841	17367
PACIFIC	scaffold11520	1	500000	0.023346523459581686	1392	413	17690	22518
ATLANTIC	scaffold11521	1	500000	0.0	987	0	10053	19235
PACIFIC	scaffold11521	1	500000	0.0	854	0	8792	20496
ATLANTIC	scaffold11524	1	500000	0.005171849427168576	3588	316	61100	39476
PACIFIC	scaffold11524	1	500000	0.009253581582027983	3585	664	71756	28820
ATLANTIC	scaffold11528	1	500000	0.0	221	0	4816	3164
PACIFIC	scaffold11528	1	500000	0.009431737797689225	213	40	4241	3739
ATLANTIC	scaffold11529	1	500000	0.0017030685111595804	3230	114	66938	23782
PACIFIC	scaffold11529	1	500000	0.0015181240657698057	3058	65	42816	47904
ATLANTIC	scaffold11530	1	500000	0.0	44	0	44	1188
PACIFIC	scaffold11530	1	500000	0.0	13	0	13	1219
ATLANTIC	scaffold11532	1	500000	0.0038195188120225603	1851	107	28014	23982
PACIFIC	scaffold11532	1	500000	0.01971982482649115	1568	770	39047	12949
ATLANTIC	scaffold11535	1	500000	0.0012490064721244465	721	11	8807	11409
PACIFIC	scaffold11535	1	500000	0.01649443561208267	432	83	5032	15184
ATLANTIC	scaffold11536	1	500000	0.0015082956259426848	1164	20	13260	19332
PACIFIC	scaffold11536	1	500000	0.005178221306118345	1142	103	19891	12701
ATLANTIC	scaffold11537	1	500000	0.0010931351114997813	639	5	4574	14970
PACIFIC	scaffold11537	1	500000	0.009852216748768473	551	64	6496	13048
ATLANTIC	scaffold11539	1	500000	0.0028198138922831094	693	30	10639	8765
PACIFIC	scaffold11539	1	500000	0.0	105	0	105	19299
ATLANTIC	scaffold11544	1	500000	0.0035265964146269785	4021	84	23819	94341
PACIFIC	scaffold11544	1	500000	0.0019569471624266144	1420	16	8176	109984
ATLANTIC	scaffold11545	1	500000	0.012308754170021856	392	107	8693	3851
PACIFIC	scaffold11545	1	500000	0.011862507005417524	443	127	10706	1838
ATLANTIC	scaffold11546	1	500000	0.0031003631854017184	1394	70	22578	16594
PACIFIC	scaffold11546	1	500000	0.016886206696454478	899	291	17233	21939
ATLANTIC	scaffold11547	1	500000	0.0036089238845144356	697	44	12192	7380
PACIFIC	scaffold11547	1	500000	0.005370656684840101	699	66	12289	7283
ATLANTIC	scaffold11551	1	500000	0.0	584	0	8737	9295
PACIFIC	scaffold11551	1	500000	0.0024838549428713363	644	30	12078	5954
ATLANTIC	scaffold11552	1	500000	0.009220261809903244	2011	81	8785	53655
PACIFIC	scaffold11552	1	500000	0.0	530	0	755	61685
ATLANTIC	scaffold11554	1	500000	0.014293304994686503	1012	269	18820	10272
PACIFIC	scaffold11554	1	500000	0.021115202058288603	1032	476	22543	6549
ATLANTIC	scaffold11555	1	500000	0.0	362	0	1584	9420
PACIFIC	scaffold11555	1	500000	0.018791264601320468	338	74	3938	7066
ATLANTIC	scaffold11563	1	500000	0.0025343470721621983	400	19	7497	4179
PACIFIC	scaffold11563	1	500000	0.0014466546112115732	408	12	8295	3381
ATLANTIC	scaffold11565	1	500000	0.0	777	0	2515	19241
PACIFIC	scaffold11565	1	500000	0.0	185	0	185	21571
ATLANTIC	scaffold11570	1	500000	0.003280032800328003	748	56	17073	3871
PACIFIC	scaffold11570	1	500000	0.005313092979127135	194	14	2635	18309
ATLANTIC	scaffold11571	1	500000	0.006419753086419753	354	52	8100	1812
PACIFIC	scaffold11571	1	500000	0.010135135135135136	112	6	592	9320
ATLANTIC	scaffold11572	1	500000	0.0009761811792268645	2159	20	20488	45200
PACIFIC	scaffold11572	1	500000	0.009579697060888756	2165	191	19938	45750
ATLANTIC	scaffold11574	1	500000	0.0006108202443280978	5357	56	91680	60556
PACIFIC	scaffold11574	1	500000	0.016044303486739395	5409	1634	101843	50393
ATLANTIC	scaffold11575	1	500000	0.004039044092898014	1496	60	14855	33417
PACIFIC	scaffold11575	1	500000	0.005872113264477196	1723	253	43085	5187
ATLANTIC	scaffold11577	1	500000	0.00034258307639602604	703	5	14595	5089
PACIFIC	scaffold11577	1	500000	0.0	53	0	53	19631
ATLANTIC	scaffold11578	1	500000	0.0011564035848511131	722	4	3459	16925
PACIFIC	scaffold11578	1	500000	0.0	184	0	184	20200
ATLANTIC	scaffold11579	1	500000	0.00689797482533974	2332	234	33923	32045
PACIFIC	scaffold11579	1	500000	0.013175902943700852	2015	568	43109	22859
ATLANTIC	scaffold11580	1	500000	0.0	2014	0	16887	52049
PACIFIC	scaffold11580	1	500000	0.0	1543	0	22777	46159
ATLANTIC	scaffold11581	1	500000	0.0005222477543346564	726	5	9574	10754
PACIFIC	scaffold11581	1	500000	0.0055248618784530384	297	9	1629	18699
ATLANTIC	scaffold11582	1	500000	0.0	893	0	17728	7500
PACIFIC	scaffold11582	1	500000	0.0070859167404783	901	104	14677	10551
ATLANTIC	scaffold11583	1	500000	0.0007754054496805548	6420	71	91565	102503
PACIFIC	scaffold11583	1	500000	0.007453769001723867	6522	761	102096	91972
ATLANTIC	scaffold11584	1	500000	0.0038314176245210726	223	3	783	9717
PACIFIC	scaffold11584	1	500000	0.006681243926141885	375	55	8232	2268
ATLANTIC	scaffold11586	1	500000	0.0005734218951593635	1211	12	20927	14885
PACIFIC	scaffold11586	1	500000	0.0	1257	0	32361	3451
ATLANTIC	scaffold11587	1	500000	0.0014286183454300634	2952	87	60898	22542
PACIFIC	scaffold11587	1	500000	0.004116670921623692	1995	129	31336	52104
ATLANTIC	scaffold11588	1	500000	0.0	613	0	2074	15090
PACIFIC	scaffold11588	1	500000	0.0	20	0	115	17049
ATLANTIC	scaffold11592	1	500000	0.0033928975344944584	217	15	4421	1655
PACIFIC	scaffold11592	1	500000	0.003971756398940865	217	18	4532	1544
ATLANTIC	scaffold11595	1	500000	0.00012559658377292137	1035	1	7962	27738
PACIFIC	scaffold11595	1	500000	0.003234342840341076	1207	44	13604	22096
ATLANTIC	scaffold11597	1	500000	0.004234813084112149	824	29	6848	18324
PACIFIC	scaffold11597	1	500000	0.002731867231252561	518	20	7321	17851
ATLANTIC	scaffold11600	1	500000	0.0	727	0	2391	20093
PACIFIC	scaffold11600	1	500000	0.0015869867089863122	497	8	5041	17443
ATLANTIC	scaffold11604	1	500000	0.000570060426405199	1468	5	8771	32361
PACIFIC	scaffold11604	1	500000	0.0008101101749837978	1087	5	6172	34960
ATLANTIC	scaffold11605	1	500000	0.0002455795677799607	1964	4	16288	50772
PACIFIC	scaffold11605	1	500000	0.0003314962913852401	2125	8	24133	42927
ATLANTIC	scaffold11607	1	500000	0.004279045643153527	984	33	7712	20680
PACIFIC	scaffold11607	1	500000	0.010006822833750284	588	44	4397	23995
ATLANTIC	scaffold11608	1	500000	0.0063854047890535915	379	28	4385	6423
PACIFIC	scaffold11608	1	500000	0.005252100840336135	105	10	1904	8904
ATLANTIC	scaffold11609	1	500000	0.0	517	0	12309	2727
PACIFIC	scaffold11609	1	500000	0.0	537	0	11561	3475
ATLANTIC	scaffold11610	1	500000	0.0	284	0	2861	6155
PACIFIC	scaffold11610	1	500000	0.0	166	0	166	8850
ATLANTIC	scaffold11611	1	500000	0.001516388662078619	517	13	8573	8535
PACIFIC	scaffold11611	1	500000	0.003918594362280369	611	31	7911	9197
ATLANTIC	scaffold11613	1	500000	0.002017700738295043	1224	44	21807	12885
PACIFIC	scaffold11613	1	500000	0.0038451160280626013	1158	114	29648	5044
ATLANTIC	scaffold11614	1	500000	0.0011483693155718878	651	5	4354	15862
PACIFIC	scaffold11614	1	500000	0.0	644	0	13467	6749
ATLANTIC	scaffold11615	1	500000	0.0	1253	0	15436	19648
PACIFIC	scaffold11615	1	500000	0.0	728	0	2975	32109
ATLANTIC	scaffold11617	1	500000	0.0026899798251513113	1486	16	5948	41092
PACIFIC	scaffold11617	1	500000	0.0012950571983595942	779	6	4633	42407
