"batch"	"id"	"latitude"	"longitude"	"observed_on"	"body_color"	"crest_height"	"tentacle_number"	"thumb_ratio"	"clear"	"gap"	"pink_purple"	"image_type"	"juvenile"
"nam1"	104756477	-33.96729846	-53.52810167	"2022-01-10"	""	"L"	"M"	"M"	""	""	""	"L"	"N"
"nam1"	104875347	-34.02087783	-53.54192167	"2022-01-13"	""	""	"M"	""	"Y"	""	""	"V"	"N"
"nam1"	105406528	-34.01612217	-53.53847983	"2022-01-05"	""	"L"	"M"	"L"	""	""	""	"D"	"N"
"nam1"	110058520	-33.75994321	-53.38981066	"2021-12-29"	""	"L"	"M"	"S"	"Y"	""	"Y"	"D"	"N"
"nam1"	116875103	-34.28542997	-53.78295897	"2021-12-23"	""	"L"	"2"	"M"	"Y"	""	""	"V"	"N"
"nam1"	137954694	-34.40511835	-53.80273731	"2021-11-17"	""	"L"	"M"	"L"	""	""	"Y"	"D"	"N"
"nam1"	145534113	-34.42341414	-53.86219087	"2022-12-21"	""	""	""	""	""	""	""	"P"	"N"
"nam1"	149392746	-34.37387384	-53.77722893	"2022-01-05"	""	"L"	"1"	"M"	""	""	"Y"	"D"	"N"
"nam1"	109677654	11.94339127	-69.80421234	"2022-03-20"	""	"H"	""	""	""	""	"Y"	"L"	"N"
"sam2"	3088686	-36.920483	174.452683	"2016-05-02"	""	"H"	"1"	"L"	""	""	"Y"	"L"	"N"
"sam2"	2804124	-37.01482773	175.8672943	"2016-03-19"	""	"L"	"1"	"M"	""	"Y"	""	"L"	"N"
"sam2"	3067507	-36.961251	174.462801	"2016-04-29"	""	"L"	"1"	"L"	""	""	""	"D"	"N"
"sam2"	3337842	-36.953317	174.468072	"2016-05-29"	""	"L"	"1"	""	""	""	""	"D"	"N"
"sam2"	3474507	-39.06972853	174.0179961	"2016-06-17"	""	"L"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam2"	3475384	-39.071502	174.0168633	"2016-06-17"	""	"L"	"1"	"L"	""	""	""	"D"	"N"
"sam2"	3488326	-37.27660333	174.6505883	"2016-05-15"	""	"L"	"1"	"M"	""	"Y"	""	"D"	"N"
"sam2"	3734614	-41.22043062	174.7081481	"2016-07-24"	""	"L"	"1"	""	""	""	""	"L"	"N"
"sam2"	968982	-41.2202566	174.7132332	"2013-08-08"	""	"M"	"1"	"M"	""	""	"Y"	"L"	"N"
"sam2"	974099	-41.21866228	174.7003841	"2013-10-15"	""	"M"	"1"	"M"	""	"Y"	"Y"	"L"	"N"
"sam2"	1065500	-42.090089	171.338501	"2014-11-03"	""	"M"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam2"	2671112	-34.751156	173.122646	"2016-02-11"	""	"M"	"1"	"L"	""	"Y"	""	"L"	"N"
"sam2"	2793313	-37.008575	174.587095	"2016-03-16"	""	"M"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam2"	3156184	-39.098165	173.979481	"2016-05-12"	""	"M"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam2"	3185578	-39.114812	173.948636	"2016-05-16"	""	"M"	"1"	"L"	""	"Y"	""	"L"	"N"
"sam2"	3691618	-34.55169333	172.758445	"2016-07-17"	""	"M"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam2"	4128828	-40.79141394	175.0822516	"2016-09-17"	""	"M"	"1"	"M"	""	"Y"	"Y"	"D"	"N"
"sam2"	970911	-43.48644683	172.7244329	"2013-09-05"	""	"N"	"1"	""	""	""	"Y"	"L"	"N"
"sam2"	1154720	-40.45807833	175.2154383	"2015-01-01"	""	"N"	"1"	""	""	"Y"	""	"L"	"N"
"sam2"	1307782	-46.898465	168.131606	"2015-03-01"	""	"N"	"1"	""	"Y"	""	""	"L"	"Y"
"sam2"	2626996	-39.452092	173.843955	"2016-01-23"	""	"N"	"1"	""	""	""	""	"D"	"N"
"sam2"	3312846	-40.740425	175.1128528	"2016-05-27"	""	"M"	"2"	"L"	""	"Y"	"Y"	"D"	"N"
"sam2"	3902763	-41.10479727	174.8359966	"2016-04-08"	""	""	"2"	"L"	""	""	""	"V"	"N"
"sam2"	3702095	-36.94029308	174.4618607	"2016-07-18"	""	"H"	"M"	"M"	""	""	""	"L"	"N"
"sam2"	976919	-41.34903869	174.7649171	"2013-11-16"	""	"L"	"M"	"M"	""	""	""	"D"	"N"
"sam2"	1078975	-40.988056	174.950989	"2014-11-15"	""	"L"	"M"	"S"	""	"Y"	""	"D"	"N"
"sam2"	1461742	-46.964952	167.677889	"2015-02-25"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"sam2"	982059	-36.89259545	174.4433856	"2013-12-26"	""	"M"	"M"	"L"	""	""	"Y"	"D"	"N"
"sam2"	1054234	-42.090037	171.338538	"2014-11-03"	""	"N"	"M"	""	""	"Y"	""	"L"	"N"
"sam2"	1182744	-43.485796	172.724623	"2015-01-04"	""	"N"	"M"	""	""	""	""	"L"	"N"
"sam2"	2736941	-41.216641	174.702075	"2016-02-28"	""	"N"	"M"	""	""	""	""	"L"	"N"
"sam2"	1007021	-41.21793239	174.7084267	"2014-07-02"	""	"L"	""	"M"	""	""	""	"D"	"N"
"sam2"	2693451	-37.412372	175.945339	"2016-02-17"	""	"L"	""	"M"	""	""	""	"D"	"N"
"sam2"	2766534	-39.05764717	174.0565638	"2016-03-11"	""	"L"	""	"S"	""	""	""	"L"	"N"
"sam2"	2879021	-39.06650774	174.0191569	"2016-04-04"	""	"L"	""	"L"	""	""	""	"D"	"N"
"sam2"	3475379	-39.06977585	174.017973	"2016-06-17"	""	"L"	""	"L"	""	""	""	"D"	"N"
"sam2"	974159	-41.34249398	174.783964	"2013-10-10"	""	"M"	""	"M"	""	"Y"	""	"D"	"N"
"sam2"	974521	-41.0289959	174.8948336	"2013-10-22"	""	"M"	""	""	""	"Y"	"Y"	"D"	"N"
"sam2"	2621608	-40.874981	174.997394	"2016-01-18"	""	"M"	""	"S"	""	""	""	"D"	"N"
"sam2"	3176390	-34.883192	173.266515	"2016-05-12"	""	"M"	""	"M"	""	""	"Y"	"L"	"N"
"sam2"	982717	-43.92819	168.8678455	"2014-01-03"	""	"N"	""	""	""	"Y"	""	"L"	"N"
"sam2"	1366880	-43.504095	172.730527	"2015-04-04"	""	"N"	""	""	""	""	""	"D"	"Y"
"sam2"	949197	-47.03485908	167.7062559	"2012-12-26"	""	""	""	""	""	""	""	"M"	""
"sam2"	979714	-43.28223098	172.7237969	"2013-12-14"	""	""	""	""	""	""	""	"P"	""
"sam2"	983011	-41.04263347	174.8627144	"2014-01-11"	""	""	""	""	""	""	""	"M"	""
"sam2"	1124058	-41.0285555	174.8973533	"2014-12-10"	""	""	""	""	""	""	""	"M"	""
"sam2"	1150358	-41.345323	174.787277	"2014-12-29"	""	""	""	""	""	""	""	"P"	""
"sam2"	1182776	-41.394431	175.14352	"2015-01-16"	""	""	""	""	""	""	""	"M"	""
"sam2"	1199434	-45.754659	170.650506	"2015-01-25"	""	""	""	""	""	""	""	"M"	""
"sam2"	1199670	-41.344559	174.787242	"2015-01-04"	""	""	""	""	""	""	""	"P"	""
"sam2"	1399145	-41.175602	172.103148	"2015-02-18"	""	""	""	""	""	""	""	"L"	"Y"
"sam2"	2620157	-34.742975	173.118526	"2016-01-26"	""	""	""	""	""	""	""	"D"	"N"
"sam2"	2739418	-41.376841	175.066388	"2016-03-02"	""	""	""	""	""	""	""	"P"	""
"sam2"	2893269	-39.18033828	173.8151297	"2016-04-03"	""	""	""	""	""	""	""	"P"	""
"sam2"	3278523	-36.947028	174.755495	"2016-05-22"	""	""	""	""	""	""	""	"P"	""
"sam2"	3585411	-41.34892167	174.7504717	"2016-07-02"	""	""	""	""	""	""	""	"P"	"N"
"sam2"	3736015	-41.34413066	174.8204827	"2016-07-24"	""	""	""	""	""	""	""	"M"	""
"sam3"	8812844	-12.57961	-38.005053	"2016-08-28"	""	"L"	"1"	""	""	""	""	"D"	"N"
"sam3"	14177898	-9.550675	-35.62612833	"2018-07-08"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam3"	149856	-8.098091918	-34.88226584	"2012-11-07"	""	"H"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	17852527	-24.32705327	-46.99668619	"2018-10-20"	"R"	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	19286235	-24.04561588	-46.50809113	"2018-12-25"	""	"M"	"M"	"S"	""	""	"B"	"D"	"N"
"sam3"	19860580	-8.983581543	-35.18934631	"2018-11-01"	""	"H"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	7951028	-12.31232246	-37.82802559	"2010-02-15"	""	""	"1"	""	""	""	""	"D"	"Y"
"sam3"	10307529	-13.02584076	-38.65078354	"2018-01-12"	""	"M"	"1"	"S"	"Y"	"Y"	""	"L"	"N"
"sam3"	19551753	-5.405052947	-35.31107451	"2019-01-09"	""	"N"	"1"	""	""	""	"Y"	"L"	"N"
"sam3"	8477148	-13.37850833	-38.91352	"2017-10-14"	""	"M"	"2"	"M"	""	""	"Y"	"D"	"N"
"sam3"	517507	-6.309288	-35.03183	"2014-01-15"	""	"L"	"M"	"S"	""	""	"Y"	"D"	"N"
"sam3"	3829552	-5.849808333	-35.18121667	"2016-01-05"	""	"L"	"M"	"S"	""	""	"B"	"D"	"N"
"sam3"	9826869	-12.955845	-38.38454167	"2018-02-11"	""	"H"	"M"	"S"	""	""	""	"L"	"N"
"sam3"	17529325	-6.372238333	-34.99414667	"2018-10-13"	""	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	18880328	-27.44119349	-48.38217806	"2018-11-10"	""	"M"	"M"	"S"	""	""	"B"	"D"	"N"
"sam3"	19167428	-8.500605	-35.00290278	"2018-11-20"	""	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	10309602	-13.02595234	-38.65068436	"2017-04-30"	""	""	""	""	"Y"	""	""	"L"	"Y"
"sam3"	19610921	-16.501345	-39.07093333	"2019-01-13"	""	""	""	""	""	""	"Y"	"L"	"N"
"sam3"	10307517	-13.02407551	-38.64928436	"2017-12-26"	""	"H"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	18628334	-0.5971087612	-47.32406487	"2018-11-18"	"R"	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam3"	9549477	-25.44865276	-48.25193167	"2018-01-09"	""	""	""	""	""	""	""	"P"	""
"sam3"	10307521	-13.02795696	-38.65248108	"2017-12-27"	""	""	""	""	""	""	""	"P"	""
"sam3"	10752026	-2.7956223	-40.5142274	"2011-12-28"	""	""	""	""	""	""	""	"P"	""
"sam3"	19624762	-6.77840889	-34.92263287	"2019-01-13"	""	""	""	""	""	""	""	"P"	""
"sam3"	19789361	-23.01249402	-43.38886779	"2019-01-21"	""	""	""	""	""	""	""	"P"	""
"sam4"	88769281	23.03899507	-109.7028056	"2021-07-26"	"Y"	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"sam4"	150111941	13.36947038	144.7706585	"2023-03-03"	""	"L"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"Y"
"sam4"	119988707	-39.58778483	174.2001832	"2022-05-23"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"sam4"	64265022	0.3243648889	-80.03689964	"2020-11-01"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"Y"
"sam4"	34876426	-2.197516753	-81.00145228	"2004-12-31"	""	"N"	"1"	""	"Y"	"Y"	""	"D"	"Y"
"sam4"	72508039	-37.977294	177.090362	"2021-03-31"	""	"L"	""	"S"	"Y"	""	""	"D"	"Y"
"sam4"	88693425	19.11380208	-104.3384618	"2021-05-20"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	86256390	22.21859605	-159.3848905	"2021-07-08"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"sam4"	112641379	13.37177751	144.7734587	"2022-02-27"	""	"L"	""	"S"	"Y"	""	""	"D"	"Y"
"sam4"	112641467	13.37177751	144.7734587	"2022-02-27"	""	"L"	"1"	""	"Y"	""	""	"D"	"Y"
"sam4"	149961831	13.36942439	144.7705187	"2023-03-01"	""	""	""	""	"Y"	""	""	"D"	"Y"
"sam4"	38720663	28.05586604	-14.31735371	"2020-02-16"	""	""	""	""	"Y"	""	""	"D"	"Y"
"sam4"	148754614	28.91923735	-13.66729376	"2023-02-14"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	148817159	28.9491162	-13.59530229	"2023-02-14"	""	"L"	"M"	"S"	""	""	""	"D"	"Y"
"sam4"	145171163	27.98360274	-15.37806621	"2022-12-27"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	143534439	-33.29337574	151.562516	"2022-12-03"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	66079353	-33.9640769	151.2523571	"2020-12-04"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	160499878	23.29110333	-106.478805	"2023-04-28"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"Y"
"sam4"	114440562	23.8088837	-106.8823483	"2022-05-01"	""	""	"1"	""	"Y"	""	""	"D"	"Y"
"sam4"	100995472	-35.53625833	138.67505	"2021-11-13"	""	"L"	""	""	"Y"	""	""	"D"	"Y"
"sam4"	38423756	52.07699966	-4.75925684	"2020-02-08"	""	"L"	"2"	"S"	""	""	"Y"	"D"	"Y"
"sam4"	156862333	-31.93423997	115.754796	"2023-04-27"	""	"L"	"1"	"S"	""	""	""	"D"	"Y"
"sam4"	76557556	-35.33706636	18.17736771	"2021-05-02"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	116414034	32.34157	-64.66935	"2022-03-09"	""	"M"	"2"	"S"	"Y"	"Y"	""	"D"	"Y"
"sam4"	160061011	23.29237833	-106.4797583	"2023-04-28"	""	"L"	""	"S"	"Y"	""	""	"D"	"Y"
"sam4"	109693255	28.3200067	-80.6075513	"2022-03-23"	""	"L"	"M"	"S"	"Y"	""	""	"D"	"Y"
"sam4"	42456341	-40.44338167	175.2181033	"2020-04-18"	""	"L"	""	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	71050724	-40.50165136	172.6780156	"2021-01-06"	""	"M"	"M"	"S"	""	""	""	"D"	"N"
"sam4"	103484797	-37.21283685	150.0223799	"2021-12-22"	""	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	37643806	-39.58671239	174.1960555	"2020-01-16"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"sam4"	136673757	-33.4831499	151.4438119	"2022-09-27"	""	"M"	""	""	""	"Y"	""	"D"	"N"
"sam4"	149351573	-30.12569717	-71.372995	"2023-02-21"	""	"M"	""	"L"	""	""	""	"D"	"N"
"sam4"	8160547	-33.45056086	-71.67586037	"2017-05-18"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	161045261	28.57210777	-16.19252164	"2023-04-05"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam4"	148754624	28.91923735	-13.66729376	"2023-02-14"	""	"L"	"M"	"S"	""	""	"Y"	"D"	"N"
"sam4"	65667422	32.27233036	-64.77746517	"2001-01-15"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"sam4"	56353475	-9.010100181	-35.21843754	"2020-08-10"	""	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	27785294	-11.76033238	-37.52208492	"2019-06-27"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	145106720	-12.63997713	-38.05617996	"2022-12-25"	""	"M"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	125508964	25.99420833	-111.1188972	"2022-07-08"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	81911974	24.11807217	-109.9991	"2021-06-06"	""	"M"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	4816513	21.40628667	-157.739455	"2016-12-20"	""	"M"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam4"	106576952	20.78315468	-105.5054183	"2022-01-27"	"Y"	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	40070401	-41.0418055	173.0185083	"2020-03-13"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	9883918	-36.89727833	149.9147033	"2018-02-16"	""	"M"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam4"	69710882	-33.98821219	151.2296433	"2021-02-17"	""	"M"	""	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam4"	19489353	-28.32070265	153.4645457	"2019-01-07"	""	"M"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	68320560	-33.44341152	151.443306	"2021-01-18"	""	"M"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	103864697	-31.60767778	152.8406667	"2021-12-29"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	9389203	-28.14867295	153.4713131	"2017-12-30"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	156393318	-25.30572222	153.2193583	"2023-04-21"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	56452181	-5.94424667	-35.15374717	"2020-08-14"	""	"L"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam4"	17789953	14.15201117	145.1461028	"2018-10-24"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	160207189	23.2652495	-106.4299842	"2023-04-29"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	158736538	23.2844	-106.47265	"2023-04-30"	""	"M"	"1"	"S"	""	"Y"	""	"D"	"N"
"sam4"	24406981	23.24341581	-106.5237199	"2019-04-27"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	24293813	23.27716835	-106.518261	"2019-04-26"	""	"L"	"1"	"S"	""	"Y"	""	"D"	"N"
"sam4"	114094390	23.26625206	-106.4676968	"2022-04-30"	""	"M"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	37498822	23.25151445	-106.4569583	"2020-01-11"	"Y"	"L"	""	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	83426249	28.8228637	-111.9363016	"2021-06-17"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	2956804	24.47459167	-97.68115333	"2016-04-16"	""	"M"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	139116284	27.29423667	-97.34298	"2022-10-16"	""	"M"	""	"S"	""	""	""	"D"	"N"
"sam4"	49981741	-22.65047436	43.31346146	"2012-12-27"	"Y"	"M"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	15427904	19.43049	-96.320813	"2018-06-11"	""	"M"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	156850826	13.37331156	144.7724834	"2023-04-27"	""	"L"	""	"S"	"Y"	""	"Y"	"D"	"N"
"sam4"	19502566	-1.295974973	-90.42999961	"2007-07-16"	"Y"	"M"	"1"	"M"	""	"Y"	"Y"	"D"	"N"
"sam4"	24645520	-0.5978007064	-80.42627984	"2018-08-09"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	102793548	-1.840783333	-80.75005333	"2021-12-06"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	115652444	-0.7553783333	-80.511125	"2022-03-02"	"Y"	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	105275761	-34.35745246	18.47333626	"2021-12-26"	"Y"	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	11093101	-30.2761	30.7591	"2014-12-08"	"Y"	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	161398842	-33.75252797	26.53625397	"2023-05-13"	""	"M"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	63837193	-34.20146771	18.37182183	"2020-10-26"	""	"L"	"2"	"S"	"Y"	""	""	"D"	"N"
"sam4"	178261819	-34.05221872	22.27258946	"2023-01-26"	""	"L"	""	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	55126400	5.171213879	-3.56843736	"2020-08-02"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	64309287	0.3287902665	-80.03775345	"2020-11-02"	"Y"	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	111649998	-0.7622116667	-90.33775333	"2021-11-25"	""	"L"	"1"	"S"	""	"Y"	""	"D"	"N"
"sam4"	65623052	-1.227955381	-90.42371138	"2005-05-26"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	104115770	0.52837	-80.01254833	"2021-12-24"	"Y"	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	94125420	-1.6798533	-80.8131971	"2021-09-08"	"Y"	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	38788818	-34.29002344	21.9143587	"2020-02-11"	""	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	121036725	13.60572952	144.7871777	"2022-06-06"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	135855734	-0.465265572	-80.45656538	"2022-09-16"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	135855693	-0.4619324224	-80.45783791	"2022-09-16"	"Y"	"L"	"2"	"S"	"Y"	""	""	"D"	"N"
"sam4"	54377206	-7.972819803	39.74985397	"2019-08-16"	"Y"	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	11133759	-31.83178	29.29855	"2014-10-21"	""	""	"1"	""	""	""	""	"D"	"N"
"sam4"	64309425	0.3253570949	-80.03809677	"2020-11-02"	"Y"	""	""	""	""	""	""	"D"	"N"
"sam4"	37609217	-36.96019925	174.6535933	"2020-01-15"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	67527462	30.32339722	-87.196075	"2020-12-30"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	109314280	24.65478	-81.27935833	"2022-03-23"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"sam4"	37454593	26.92523823	-80.06729345	"2020-01-10"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	74177373	16.7529	-99.77082833	"2021-04-16"	"Y"	"M"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	21912149	28.04859763	-14.32310363	"2019-04-02"	""	"M"	""	"S"	""	"Y"	"Y"	"D"	"N"
"sam4"	38720703	28.05263487	-14.32019127	"2020-02-16"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	146220752	28.57742885	-16.31851505	"2023-01-09"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	149021450	28.64852399	-17.75394139	"1997-02-15"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	146325810	27.76679997	-18.12139497	"2023-01-08"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	107752569	27.99704632	-15.37461457	"2022-03-01"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	147980858	27.75825855	-15.56549627	"2023-02-03"	""	"M"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	108032551	28.14996	-15.53502	"2022-03-06"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	105311684	28.94989889	-13.59231513	"2022-01-21"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	169606012	28.73336502	-13.86557517	"2019-03-24"	""	"M"	"1"	"S"	""	""	"Y"	"D"	"N"
"sam4"	142321116	-33.98905887	151.236065	"2015-12-15"	""	"M"	"1"	"S"	""	""	"Y"	"D"	"N"
"sam4"	146671735	-33.80046125	151.2913466	"2023-01-16"	""	"M"	"1"	"S"	""	"Y"	""	"D"	"N"
"sam4"	56452044	-5.944175	-35.1537805	"2020-08-14"	"R"	"L"	"1"	"S"	""	""	"Y"	"D"	"N"
"sam4"	38148892	23.6625	-106.8036883	"2020-01-30"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	57614139	25.6006925	-109.0503685	"2020-07-22"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	85466696	23.24234517	-106.4530275	"2021-07-01"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	10181670	20.97568444	-97.30806269	"2016-11-01"	""	"L"	"2"	"S"	""	""	"Y"	"D"	"N"
"sam4"	36280512	-36.90027718	-73.1533711	"2019-11-28"	""	"L"	""	"M"	""	""	""	"D"	"N"
"sam4"	145932583	28.66403055	-79.88805434	"2023-01-01"	""	"L"	""	"S"	"Y"	""	"Y"	"D"	"N"
"sam4"	84092809	-29.97778888	-71.34904634	"2021-06-22"	""	"M"	""	"S"	""	"Y"	"Y"	"D"	"N"
"sam4"	70365173	-38.40970106	-73.93211252	"2009-02-06"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	30995891	0.6024784	-80.025137	"2019-08-17"	""	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	9693735	-32.67167167	-71.44278	"2018-01-28"	""	"M"	""	"S"	""	"Y"	""	"D"	"N"
"sam4"	104707475	-29.26759963	-71.53817531	"2022-01-09"	""	"M"	""	"S"	""	""	""	"D"	"N"
"sam4"	51516554	-23.71255021	-70.43273516	"2020-06-28"	""	"M"	""	"S"	""	""	""	"D"	"N"
"sam4"	1867005	-27.14399	-109.429248	"2015-07-23"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	109509130	32.27329592	-64.77614097	"2022-03-25"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	65667424	32.27233036	-64.77746517	"2001-01-15"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"sam4"	155592970	32.26497	-64.79411333	"2023-04-16"	""	"M"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	109450541	32.38842	-64.67868	"2022-03-23"	""	"L"	""	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	152670722	-11.32819167	-37.283	"2023-03-28"	""	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	152671130	-11.32585833	-37.28167222	"2023-03-28"	"Y"	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	152671038	-11.32568611	-37.28159444	"2023-03-28"	""	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam4"	159473781	23.19728072	-106.4266246	"2023-05-02"	""	"L"	"1"	"S"	""	"Y"	""	"D"	"N"
"sam4"	160428448	23.22820833	-106.4305278	"2023-04-30"	""	"M"	""	"M"	""	"Y"	""	"D"	"N"
"sam4"	88262197	20.96751604	-97.25774744	"2020-04-17"	""	"M"	""	"S"	""	""	""	"D"	"N"
"sam4"	174567914	51.72238611	-5.214238889	"2023-07-23"	""	"L"	"M"	"S"	""	""	""	"D"	"N"
"sam4"	96183796	-41.11222222	174.8119444	"2021-09-26"	""	"L"	""	""	""	""	""	"D"	"N"
"sam4"	143077721	-9.562702645	-35.64400267	"2022-05-01"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	71473974	36.28035267	-5.28006113	"2021-03-18"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"sam4"	65602476	26.45425952	-80.05830657	"2020-11-25"	""	"L"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	107072679	16.75348333	-99.77178833	"2022-02-19"	"Y"	"L"	"1"	"S"	"Y"	""	""	"D"	"N"
"sam4"	148627761	21.02583333	-105.2944444	"2023-02-12"	"Y"	"M"	"2"	"S"	""	"Y"	""	"D"	"N"
"sam4"	110628336	-36.0956984	173.866891	"2022-04-07"	""	"M"	""	"M"	""	""	""	"D"	"N"
"sam4"	99738712	-25.58043921	-48.35043797	"2020-10-05"	""	""	""	"L"	""	""	"S"	"D"	"N"
"sam4"	148365516	-43.51052016	172.7328702	"2023-02-09"	""	"L"	""	"S"	"Y"	""	""	"D"	"N"
