pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
ATLANTIC	scaffold19959	1	500000	0.0021003838632577677	705	29	13807	5933
PACIFIC	scaffold19959	1	500000	0.006590151795631247	639	89	13505	6235
ATLANTIC	scaffold19967	1	500000	0.0	1186	0	32714	522
PACIFIC	scaffold19967	1	500000	0.0066845817937521	1187	199	29770	3466
ATLANTIC	scaffold19968	1	500000	0.0	388	0	778	10898
PACIFIC	scaffold19968	1	500000	0.011216566005176877	209	13	1159	10517
ATLANTIC	scaffold19971	1	500000	0.0	329	0	614	9578
PACIFIC	scaffold19971	1	500000	0.0	229	0	689	9503
ATLANTIC	scaffold19972	1	500000	0.003228699551569507	1119	18	5575	38861
PACIFIC	scaffold19972	1	500000	0.006609914872308463	994	66	9985	34451
ATLANTIC	scaffold19973	1	500000	0.0	1066	0	23272	7052
PACIFIC	scaffold19973	1	500000	0.0	1083	0	20148	10176
ATLANTIC	scaffold19977	1	500000	0.0	411	0	10354	1154
PACIFIC	scaffold19977	1	500000	0.0	408	0	10359	1149
ATLANTIC	scaffold19982	1	500000	0.0	320	0	8037	923
PACIFIC	scaffold19982	1	500000	0.0006171315724512466	320	5	8102	858
ATLANTIC	scaffold19985	1	500000	0.007317073170731708	417	84	11480	196
PACIFIC	scaffold19985	1	500000	0.022906426782899007	417	247	10783	893
ATLANTIC	scaffold19986	1	500000	0.005165568019737095	1398	134	25941	13315
PACIFIC	scaffold19986	1	500000	0.01790668348045397	966	284	15860	23396
ATLANTIC	scaffold19995	1	500000	0.00022988505747126436	1535	7	30450	12558
PACIFIC	scaffold19995	1	500000	0.007598352506746201	1477	214	28164	14844
ATLANTIC	scaffold19997	1	500000	0.004413472706155633	614	19	4305	12915
PACIFIC	scaffold19997	1	500000	0.006182762458266353	479	50	8087	9133
ATLANTIC	scaffold19998	1	500000	0.006632390745501285	1005	129	19450	8774
PACIFIC	scaffold19998	1	500000	0.006616985738147244	958	103	15566	12658
ATLANTIC	scaffold19999	1	500000	0.0	228	0	1433	4979
PACIFIC	scaffold19999	1	500000	0.0	127	0	1538	4874
ATLANTIC	scaffold20000	1	500000	0.004874390701162355	305	39	8001	539
PACIFIC	scaffold20000	1	500000	0.0	43	0	43	8497
ATLANTIC	scaffold20001	1	500000	0.0	551	0	7665	7791
PACIFIC	scaffold20001	1	500000	0.004396409598827624	533	48	10918	4538
ATLANTIC	scaffold20003	1	500000	0.0006902105142068331	949	12	17386	9186
PACIFIC	scaffold20003	1	500000	0.005900175410620316	757	37	6271	20301
ATLANTIC	scaffold20006	1	500000	0.003728838839585353	497	50	13409	563
PACIFIC	scaffold20006	1	500000	0.01089507207509219	476	130	11932	2040
ATLANTIC	scaffold20007	1	500000	0.0020483408439164277	864	5	2441	30151
PACIFIC	scaffold20007	1	500000	0.03482628714943491	1043	416	11945	20647
ATLANTIC	scaffold20010	1	500000	0.00297653450468154	1243	103	34604	228
PACIFIC	scaffold20010	1	500000	0.008084074373484237	1244	270	33399	1433
ATLANTIC	scaffold20012	1	500000	0.002588923908149482	998	69	26652	1432
PACIFIC	scaffold20012	1	500000	0.0037671540048434837	995	84	22298	5786
ATLANTIC	scaffold20013	1	500000	0.0	211	0	5066	842
PACIFIC	scaffold20013	1	500000	0.0035460992907801418	211	20	5640	268
ATLANTIC	scaffold20014	1	500000	0.0	325	0	6264	2864
PACIFIC	scaffold20014	1	500000	0.0	322	0	3943	5185
ATLANTIC	scaffold20015	1	500000	0.0030894147935439154	1995	156	50495	5393
PACIFIC	scaffold20015	1	500000	0.00960550957530357	1992	477	49659	6229
ATLANTIC	scaffold20017	1	500000	0.0	544	0	12009	3223
PACIFIC	scaffold20017	1	500000	0.016554162648666024	514	103	6222	9010
ATLANTIC	scaffold20026	1	500000	0.0	557	0	5357	10267
PACIFIC	scaffold20026	1	500000	0.0	369	0	3612	12012
ATLANTIC	scaffold20028	1	500000	0.009365984568936598	3212	698	74525	15607
PACIFIC	scaffold20028	1	500000	0.013740586714622907	3097	978	71176	18956
ATLANTIC	scaffold20030	1	500000	0.002613721224715088	2376	161	61598	5070
PACIFIC	scaffold20030	1	500000	0.007383710876707591	2210	427	57830	8838
ATLANTIC	scaffold20032	1	500000	0.0014948859166011015	1490	57	38130	3758
PACIFIC	scaffold20032	1	500000	0.007186219062937788	1427	277	38546	3342
ATLANTIC	scaffold20033	1	500000	0.0024287127822254207	494	27	11117	3387
PACIFIC	scaffold20033	1	500000	0.0021660649819494585	390	12	5540	8964
ATLANTIC	scaffold20035	1	500000	0.010283421118635566	344	82	7974	1714
PACIFIC	scaffold20035	1	500000	0.03333850209334781	323	215	6449	3239
ATLANTIC	scaffold20038	1	500000	0.0006816427590493089	4878	68	99759	44161
PACIFIC	scaffold20038	1	500000	0.00028620492272467084	3887	19	66386	77534
ATLANTIC	scaffold20040	1	500000	0.0	316	0	3468	5436
PACIFIC	scaffold20040	1	500000	0.0	291	0	2090	6814
ATLANTIC	scaffold20041	1	500000	0.0019987465487744972	2608	118	59037	14295
PACIFIC	scaffold20041	1	500000	0.00461443410433641	2497	239	51794	21538
ATLANTIC	scaffold20044	1	500000	0.0003579209461562403	2578	23	64260	8540
PACIFIC	scaffold20044	1	500000	0.0031859816806053365	2524	184	57753	15047
ATLANTIC	scaffold20046	1	500000	0.0006099885627144491	567	8	13115	2845
PACIFIC	scaffold20046	1	500000	0.0029793826719103802	567	25	8391	7569
ATLANTIC	scaffold20047	1	500000	0.00029433406916850625	2708	16	54360	27204
PACIFIC	scaffold20047	1	500000	0.00016263468184590365	2279	8	49190	32374
ATLANTIC	scaffold20050	1	500000	0.004634227077126779	1026	42	9063	19749
PACIFIC	scaffold20050	1	500000	0.006163021868787276	510	31	5030	23782
ATLANTIC	scaffold20053	1	500000	0.0021901571759855706	622	34	15524	1976
PACIFIC	scaffold20053	1	500000	0.01313232436252282	625	223	16981	519
ATLANTIC	scaffold20056	1	500000	0.0019561815336463224	663	15	7668	10896
PACIFIC	scaffold20056	1	500000	0.0041390728476821195	400	30	7248	11316
ATLANTIC	scaffold20057	1	500000	0.0015191352614665498	1109	26	17115	13965
PACIFIC	scaffold20057	1	500000	0.011889035667107	251	18	1514	29566
ATLANTIC	scaffold20058	1	500000	0.0	278	0	2743	5097
PACIFIC	scaffold20058	1	500000	0.0	259	0	1847	5993
ATLANTIC	scaffold20059	1	500000	0.0	377	0	9247	1309
PACIFIC	scaffold20059	1	500000	0.0006756104623105878	377	7	10361	195
ATLANTIC	scaffold20061	1	500000	0.002407221664994985	297	12	4985	3331
PACIFIC	scaffold20061	1	500000	0.021145374449339206	50	24	1135	7181
ATLANTIC	scaffold20062	1	500000	0.002231189176358889	835	47	21065	2315
PACIFIC	scaffold20062	1	500000	0.01303337921541638	834	303	23248	132
ATLANTIC	scaffold20063	1	500000	0.0	2296	0	11882	55850
PACIFIC	scaffold20063	1	500000	0.0	1105	0	5269	62463
ATLANTIC	scaffold20065	1	500000	0.0	244	0	244	6588
PACIFIC	scaffold20065	1	500000	0.011835334476843911	244	69	5830	1002
ATLANTIC	scaffold20066	1	500000	0.007512986734211995	837	175	23293	171
PACIFIC	scaffold20066	1	500000	0.005299371768024274	838	124	23399	65
ATLANTIC	scaffold20068	1	500000	0.0	655	0	8050	16562
PACIFIC	scaffold20068	1	500000	0.0	671	0	5418	19194
ATLANTIC	scaffold20069	1	500000	0.0008574753475837569	1228	28	32654	1870
PACIFIC	scaffold20069	1	500000	0.008462068286923153	1229	258	30489	4035
ATLANTIC	scaffold20070	1	500000	0.008967291436971702	570	122	13605	2495
PACIFIC	scaffold20070	1	500000	0.011365771181664475	481	121	10646	5454
ATLANTIC	scaffold20072	1	500000	0.0	154	0	304	7172
PACIFIC	scaffold20072	1	500000	0.0	139	0	139	7337
ATLANTIC	scaffold20073	1	500000	0.0010146850573687321	3533	91	89683	9241
PACIFIC	scaffold20073	1	500000	0.004610661334906639	3530	422	91527	7397
ATLANTIC	scaffold20074	1	500000	0.0	743	0	10839	13101
PACIFIC	scaffold20074	1	500000	0.002970564407237375	747	33	11109	12831
ATLANTIC	scaffold20075	1	500000	0.0	375	0	9850	678
PACIFIC	scaffold20075	1	500000	0.0011455847255369927	376	12	10475	53
ATLANTIC	scaffold20076	1	500000	0.0	201	0	386	7986
PACIFIC	scaffold20076	1	500000	0.0	299	0	1652	6720
ATLANTIC	scaffold20078	1	500000	0.0016767544577130705	1123	41	24452	7132
PACIFIC	scaffold20078	1	500000	0.010209290454313425	1050	220	21549	10035
ATLANTIC	scaffold20079	1	500000	0.0014911316904724532	456	19	12742	222
PACIFIC	scaffold20079	1	500000	0.0005518763796909492	463	7	12684	280
ATLANTIC	scaffold20080	1	500000	0.0006295667436137131	2216	33	52417	9799
PACIFIC	scaffold20080	1	500000	0.014730878186968839	2017	442	30005	32211
ATLANTIC	scaffold20082	1	500000	0.0002398724443002074	4462	17	70871	60841
PACIFIC	scaffold20082	1	500000	0.0032818052192019557	4646	290	88366	43346
ATLANTIC	scaffold20084	1	500000	0.0	54	0	54	3530
PACIFIC	scaffold20084	1	500000	0.0	74	0	74	3510
ATLANTIC	scaffold20086	1	500000	0.0	197	0	1294	4222
PACIFIC	scaffold20086	1	500000	0.0	82	0	82	5434
ATLANTIC	scaffold20087	1	500000	0.0006782945736434108	413	7	10320	1244
PACIFIC	scaffold20087	1	500000	0.004286246738725307	413	46	10732	832
ATLANTIC	scaffold20088	1	500000	0.008855331841909023	1711	380	42912	7488
PACIFIC	scaffold20088	1	500000	0.022758450877624962	1497	647	28429	21971
ATLANTIC	scaffold20091	1	500000	0.005058168942842691	222	20	3954	3354
PACIFIC	scaffold20091	1	500000	0.009566221342569684	261	58	6063	1245
ATLANTIC	scaffold20092	1	500000	0.015611974232663887	1165	412	26390	6286
PACIFIC	scaffold20092	1	500000	0.01764019060241724	1167	559	31689	987
ATLANTIC	scaffold20093	1	500000	0.00454326426653817	632	66	14527	3169
PACIFIC	scaffold20093	1	500000	0.014854682454251884	333	69	4645	13051
ATLANTIC	scaffold20095	1	500000	0.0	516	0	9708	6112
PACIFIC	scaffold20095	1	500000	0.0005372372574038009	544	8	14891	929
ATLANTIC	scaffold20097	1	500000	0.0	263	0	965	8107
PACIFIC	scaffold20097	1	500000	0.0	224	0	554	8518
ATLANTIC	scaffold20099	1	500000	0.0014657980456026058	820	9	6140	21524
PACIFIC	scaffold20099	1	500000	0.00440123497339552	882	67	15223	12441
ATLANTIC	scaffold20100	1	500000	0.0	753	0	20282	802
PACIFIC	scaffold20100	1	500000	0.0	735	0	20192	892
ATLANTIC	scaffold20106	1	500000	0.0	383	0	383	11405
PACIFIC	scaffold20106	1	500000	0.0	178	0	463	11325
ATLANTIC	scaffold20109	1	500000	0.0	905	0	17574	8438
PACIFIC	scaffold20109	1	500000	0.009490379615184607	857	146	15384	10628
ATLANTIC	scaffold20110	1	500000	0.0	339	0	8075	1417
PACIFIC	scaffold20110	1	500000	NA	0	0	0	9492
ATLANTIC	scaffold20111	1	500000	0.009444872783346183	363	49	5188	4976
PACIFIC	scaffold20111	1	500000	0.0	75	0	320	9844
ATLANTIC	scaffold20113	1	500000	0.0015657620041753654	361	3	1916	10068
PACIFIC	scaffold20113	1	500000	0.0	179	0	745	11239
ATLANTIC	scaffold20114	1	500000	0.0	377	0	6774	5126
PACIFIC	scaffold20114	1	500000	0.004322588613066568	388	35	8097	3803
ATLANTIC	scaffold20116	1	500000	0.0003812791916881136	491	4	10491	3313
PACIFIC	scaffold20116	1	500000	0.006089438629876308	299	32	5255	8549
ATLANTIC	scaffold20120	1	500000	0.003723728024633893	2108	208	55858	3194
PACIFIC	scaffold20120	1	500000	0.008095986953229658	2106	417	51507	7545
ATLANTIC	scaffold20124	1	500000	0.0	458	0	10223	3049
PACIFIC	scaffold20124	1	500000	0.0	417	0	7741	5531
ATLANTIC	scaffold20126	1	500000	0.012423462596503683	416	140	11269	491
PACIFIC	scaffold20126	1	500000	0.041755393019164894	419	451	10801	959
ATLANTIC	scaffold20131	1	500000	0.0071195490952239695	1314	216	30339	6649
PACIFIC	scaffold20131	1	500000	0.01251764705882353	1210	266	21250	15738
ATLANTIC	scaffold20133	1	500000	0.0008653727283965879	294	7	8089	143
PACIFIC	scaffold20133	1	500000	0.0	60	0	60	8172
ATLANTIC	scaffold20135	1	500000	0.0017907774958961348	593	12	6701	9903
PACIFIC	scaffold20135	1	500000	0.0030668966839179604	450	16	5217	11387
ATLANTIC	scaffold20136	1	500000	0.0	384	0	8147	4789
PACIFIC	scaffold20136	1	500000	0.0	461	0	5381	7555
ATLANTIC	scaffold20139	1	500000	0.0018450184501845018	621	27	14634	2810
PACIFIC	scaffold20139	1	500000	0.005623657272842158	623	89	15826	1618
ATLANTIC	scaffold20144	1	500000	0.0005654281098546042	897	7	12380	13996
PACIFIC	scaffold20144	1	500000	0.002191194455768447	941	43	19624	6752
ATLANTIC	scaffold20146	1	500000	0.0	1031	0	21997	7263
PACIFIC	scaffold20146	1	500000	0.0	154	0	2944	26316
ATLANTIC	scaffold20148	1	500000	0.00141559513979002	441	12	8477	3871
PACIFIC	scaffold20148	1	500000	0.0031759938670463256	432	29	9131	3217
ATLANTIC	scaffold20149	1	500000	0.0004178854993731718	761	7	16751	4669
PACIFIC	scaffold20149	1	500000	0.0	336	0	1049	20371
ATLANTIC	scaffold20150	1	500000	0.0	2207	0	31605	34195
PACIFIC	scaffold20150	1	500000	0.0	1809	0	16535	49265
ATLANTIC	scaffold20151	1	500000	0.0	260	0	7240	124
PACIFIC	scaffold20151	1	500000	0.020021074815595362	169	38	1898	5466
ATLANTIC	scaffold20161	1	500000	0.0	937	0	18427	7977
PACIFIC	scaffold20161	1	500000	0.0	631	0	7114	19290
ATLANTIC	scaffold20162	1	500000	0.0	378	0	2890	10074
PACIFIC	scaffold20162	1	500000	0.0008865248226950354	206	1	1128	11836
ATLANTIC	scaffold20164	1	500000	0.0016352443247402847	419	17	10396	1504
PACIFIC	scaffold20164	1	500000	0.0021727322107550242	249	8	3682	8218
ATLANTIC	scaffold20165	1	500000	0.003601833660772757	1235	33	9162	25642
PACIFIC	scaffold20165	1	500000	0.0017838030681412772	525	15	8409	26395
ATLANTIC	scaffold20169	1	500000	0.0010624615556673936	1460	19	17883	23081
PACIFIC	scaffold20169	1	500000	0.0016191873703385114	1078	32	19763	21201
ATLANTIC	scaffold20171	1	500000	0.005229283990345938	1148	78	14916	22912
PACIFIC	scaffold20171	1	500000	0.01381342062193126	1038	211	15275	22553
ATLANTIC	scaffold20172	1	500000	0.004457501772870023	353	44	9871	13
PACIFIC	scaffold20172	1	500000	0.003491924923614142	353	32	9164	720
ATLANTIC	scaffold20174	1	500000	0.007215117388814659	1096	189	26195	4493
PACIFIC	scaffold20174	1	500000	0.007247877407330711	940	140	19316	11372
ATLANTIC	scaffold20186	1	500000	0.004727152098192072	935	114	24116	2260
PACIFIC	scaffold20186	1	500000	0.035516712379712705	925	764	21511	4865
ATLANTIC	scaffold20190	1	500000	0.012047218628719275	549	149	12368	3004
PACIFIC	scaffold20190	1	500000	0.0	139	0	244	15128
ATLANTIC	scaffold20194	1	500000	0.03003168480506957	806	654	21777	1295
PACIFIC	scaffold20194	1	500000	0.0338274420372482	816	623	18417	4655
ATLANTIC	scaffold20195	1	500000	0.0	45	0	150	4638
PACIFIC	scaffold20195	1	500000	0.0	166	0	754	4034
ATLANTIC	scaffold20200	1	500000	0.0054466230936819175	443	50	9180	3280
PACIFIC	scaffold20200	1	500000	0.004149377593360996	321	23	5543	6917
ATLANTIC	scaffold20203	1	500000	0.0034931592298415603	1866	168	48094	4490
PACIFIC	scaffold20203	1	500000	0.014584479911942764	1771	371	25438	27146
ATLANTIC	scaffold20207	1	500000	0.0019152501795547043	461	8	4177	8731
PACIFIC	scaffold20207	1	500000	0.0	146	0	306	12602
ATLANTIC	scaffold20208	1	500000	0.0074857303265649855	1222	240	32061	2183
PACIFIC	scaffold20208	1	500000	0.011073795044022873	1223	366	33051	1193
ATLANTIC	scaffold20209	1	500000	0.00033700292069197934	2019	12	35608	22828
PACIFIC	scaffold20209	1	500000	0.004538932325983192	1997	155	34149	24287
ATLANTIC	scaffold20210	1	500000	0.011814066467925361	1181	321	27171	6065
PACIFIC	scaffold20210	1	500000	0.024786072587784008	1128	420	16945	16291
ATLANTIC	scaffold20214	1	500000	0.00018664551350846905	1166	4	21431	12057
PACIFIC	scaffold20214	1	500000	0.004119303368443007	910	79	19178	14310
ATLANTIC	scaffold20215	1	500000	0.0	625	0	14319	3433
PACIFIC	scaffold20215	1	500000	0.0	309	0	7044	10708
ATLANTIC	scaffold20218	1	500000	0.0018280700150815777	1689	40	21881	25635
PACIFIC	scaffold20218	1	500000	0.005491426650229743	1368	49	8923	38593
ATLANTIC	scaffold20219	1	500000	0.0015164817623114374	473	19	12529	743
PACIFIC	scaffold20219	1	500000	0.0010212765957446808	474	12	11750	1522
ATLANTIC	scaffold20222	1	500000	0.000889516413695729	2736	63	70825	5783
PACIFIC	scaffold20222	1	500000	0.0021887023922377738	2736	157	71732	4876
ATLANTIC	scaffold20223	1	500000	0.004229985900047	546	27	6383	9801
PACIFIC	scaffold20223	1	500000	0.009945397815912636	473	51	5128	11056
ATLANTIC	scaffold20225	1	500000	0.0013556748549427905	696	25	18441	1047
PACIFIC	scaffold20225	1	500000	0.007226836371480962	693	134	18542	946
ATLANTIC	scaffold20227	1	500000	0.0	141	0	421	3527
PACIFIC	scaffold20227	1	500000	NA	0	0	0	3948
ATLANTIC	scaffold20229	1	500000	0.0	107	0	107	3365
PACIFIC	scaffold20229	1	500000	0.0	48	0	48	3424
ATLANTIC	scaffold20231	1	500000	0.0	162	0	654	3882
PACIFIC	scaffold20231	1	500000	0.0	18	0	400	4136
ATLANTIC	scaffold20235	1	500000	0.0015690478510866387	3965	161	102610	9306
PACIFIC	scaffold20235	1	500000	0.008040926573644183	3387	646	80339	31577
ATLANTIC	scaffold20237	1	500000	0.00752753124854793	790	162	21521	655
PACIFIC	scaffold20237	1	500000	0.010764621018754856	655	97	9011	13165
ATLANTIC	scaffold20242	1	500000	0.0	645	0	2843	15245
PACIFIC	scaffold20242	1	500000	0.0	162	0	900	17188
ATLANTIC	scaffold20246	1	500000	0.0	1032	0	22423	6669
PACIFIC	scaffold20246	1	500000	0.0005503324925475808	981	12	21805	7287
ATLANTIC	scaffold20249	1	500000	0.0	261	0	5791	1573
PACIFIC	scaffold20249	1	500000	0.0	233	0	4915	2449
ATLANTIC	scaffold20250	1	500000	0.009792559972186811	949	169	17258	9482
PACIFIC	scaffold20250	1	500000	0.011925735194470795	631	176	14758	11982
ATLANTIC	scaffold20253	1	500000	0.0	558	0	5978	9646
PACIFIC	scaffold20253	1	500000	0.0	551	0	9546	6078
ATLANTIC	scaffold20254	1	500000	0.0031141560637067355	1669	140	44956	1804
PACIFIC	scaffold20254	1	500000	0.006663120468098211	1506	238	35719	11041
ATLANTIC	scaffold20256	1	500000	0.0	153	0	678	6434
PACIFIC	scaffold20256	1	500000	0.0	215	0	994	6118
ATLANTIC	scaffold20258	1	500000	0.0	630	0	4858	13790
PACIFIC	scaffold20258	1	500000	0.007469654528478058	281	8	1071	17577
ATLANTIC	scaffold20261	1	500000	0.0013923792705291041	1154	41	29446	2922
PACIFIC	scaffold20261	1	500000	0.0038987844965981196	1156	102	26162	6206
ATLANTIC	scaffold20262	1	500000	0.0030343897505057315	1111	54	17796	20760
PACIFIC	scaffold20262	1	500000	0.002285341168788769	1082	28	12252	26304
ATLANTIC	scaffold20263	1	500000	0.005869608036241875	967	149	25385	1999
PACIFIC	scaffold20263	1	500000	0.013184002821993916	942	299	22679	4705
ATLANTIC	scaffold20264	1	500000	0.0018847772821511592	1371	30	15917	22639
PACIFIC	scaffold20264	1	500000	0.00113656233607274	1014	13	11438	27118
ATLANTIC	scaffold20266	1	500000	0.0	356	0	4484	5484
PACIFIC	scaffold20266	1	500000	0.01190919240788984	182	32	2687	7281
ATLANTIC	scaffold20267	1	500000	0.006148791363529688	860	131	21305	2971
PACIFIC	scaffold20267	1	500000	0.0054484130415982015	664	63	11563	12713
ATLANTIC	scaffold20275	1	500000	NA	0	0	0	4676
PACIFIC	scaffold20275	1	500000	0.0	167	0	562	4114
ATLANTIC	scaffold20278	1	500000	0.01180288323473666	1358	411	34822	3426
PACIFIC	scaffold20278	1	500000	0.03754266211604096	1358	814	21682	16566
ATLANTIC	scaffold20282	1	500000	0.0	305	0	1882	8506
PACIFIC	scaffold20282	1	500000	0.0	260	0	260	10128
ATLANTIC	scaffold20285	1	500000	0.0	1276	0	31726	4002
PACIFIC	scaffold20285	1	500000	0.0	1234	0	29975	5753
ATLANTIC	scaffold20288	1	500000	0.0	881	0	1136	31176
PACIFIC	scaffold20288	1	500000	0.007403400831614888	1153	219	29581	2731
ATLANTIC	scaffold20289	1	500000	0.00842129549518371	686	146	17337	2151
PACIFIC	scaffold20289	1	500000	0.010430247718383311	691	176	16874	2614
ATLANTIC	scaffold20291	1	500000	0.007426133670406067	259	47	6329	923
PACIFIC	scaffold20291	1	500000	0.014090343970161625	259	102	7239	13
ATLANTIC	scaffold20292	1	500000	0.0	954	0	18844	9884
PACIFIC	scaffold20292	1	500000	0.0	999	0	16374	12354
ATLANTIC	scaffold20293	1	500000	0.0	434	0	5425	8295
PACIFIC	scaffold20293	1	500000	0.0	356	0	856	12864
ATLANTIC	scaffold20294	1	500000	0.004754316762884982	3451	182	38281	60475
PACIFIC	scaffold20294	1	500000	0.00750912567356162	2176	216	28765	69991
ATLANTIC	scaffold20295	1	500000	0.0061671996345363175	591	81	13134	3442
PACIFIC	scaffold20295	1	500000	0.0022598870056497176	230	4	1770	14806
ATLANTIC	scaffold20297	1	500000	0.0	491	0	2126	11678
PACIFIC	scaffold20297	1	500000	0.0028197381671701913	472	14	4965	8839
ATLANTIC	scaffold20300	1	500000	0.0016888036879821077	1743	37	21909	28099
PACIFIC	scaffold20300	1	500000	0.0	1050	0	14956	35052
ATLANTIC	scaffold20301	1	500000	0.0035502779792119894	2925	235	66192	16548
PACIFIC	scaffold20301	1	500000	0.00902521751953989	2919	612	67810	14930
ATLANTIC	scaffold20302	1	500000	0.0	216	0	2843	3205
PACIFIC	scaffold20302	1	500000	0.004972032318210068	216	24	4827	1221
ATLANTIC	scaffold20307	1	500000	0.0005333739713501982	519	7	13124	1408
PACIFIC	scaffold20307	1	500000	0.011644466783949066	503	139	11937	2595
ATLANTIC	scaffold20318	1	500000	0.0	19	0	532	0
PACIFIC	scaffold20318	1	500000	0.0	19	0	19	513
ATLANTIC	scaffold20319	1	500000	NA	0	0	0	2800
PACIFIC	scaffold20319	1	500000	0.0	100	0	275	2525
ATLANTIC	scaffold20320	1	500000	0.0	501	0	7175	6909
PACIFIC	scaffold20320	1	500000	0.0	458	0	7538	6546
ATLANTIC	scaffold20322	1	500000	0.009761135356631243	1207	293	30017	4003
PACIFIC	scaffold20322	1	500000	0.02023091504394279	1211	587	29015	5005
ATLANTIC	scaffold20323	1	500000	0.019287513494062613	524	268	13895	805
PACIFIC	scaffold20323	1	500000	0.03725656223539373	524	308	8267	6433
ATLANTIC	scaffold20324	1	500000	0.0002086463027875146	880	5	23964	704
PACIFIC	scaffold20324	1	500000	0.0033600739216262756	881	80	23809	859
ATLANTIC	scaffold20333	1	500000	0.008840864440078585	666	54	6108	17552
PACIFIC	scaffold20333	1	500000	0.004316546762589928	731	33	7645	16015
ATLANTIC	scaffold20334	1	500000	0.0018079550020088388	201	9	4978	650
PACIFIC	scaffold20334	1	500000	0.017167381974248927	199	12	699	4929
ATLANTIC	scaffold20335	1	500000	0.0	285	0	7330	650
PACIFIC	scaffold20335	1	500000	0.0	285	0	7980	0
ATLANTIC	scaffold20338	1	500000	0.010872848082150407	527	108	9933	4851
PACIFIC	scaffold20338	1	500000	0.008234585258083953	259	41	4979	9805
ATLANTIC	scaffold20340	1	500000	0.0019581869492599204	1379	68	34726	3886
PACIFIC	scaffold20340	1	500000	0.006851430657344228	1378	244	35613	2999
ATLANTIC	scaffold20345	1	500000	0.0	1085	0	24178	6286
PACIFIC	scaffold20345	1	500000	0.0008106543138390272	1088	21	25905	4559
ATLANTIC	scaffold20347	1	500000	0.012356592424620942	2032	643	52037	4971
PACIFIC	scaffold20347	1	500000	0.020687540581487626	2036	1147	55444	1564
ATLANTIC	scaffold20348	1	500000	0.00944386149003148	540	135	14295	937
PACIFIC	scaffold20348	1	500000	0.043944738389182836	543	598	13608	1624
ATLANTIC	scaffold20352	1	500000	0.0	169	0	429	4331
PACIFIC	scaffold20352	1	500000	0.0	50	0	50	4710
ATLANTIC	scaffold20355	1	500000	0.0032438598367376037	1330	91	28053	9355
PACIFIC	scaffold20355	1	500000	0.01021224238695786	1315	332	32510	4898
ATLANTIC	scaffold20356	1	500000	0.00041177681696520483	1117	8	19428	11960
PACIFIC	scaffold20356	1	500000	0.0003931203931203931	1026	4	10175	21213
ATLANTIC	scaffold20358	1	500000	0.016446192348945298	450	92	5594	7034
PACIFIC	scaffold20358	1	500000	0.006813281586890901	450	79	11595	1033
ATLANTIC	scaffold20360	1	500000	0.004837103428652724	258	34	7029	195
PACIFIC	scaffold20360	1	500000	0.01751136554975585	258	104	5939	1285
ATLANTIC	scaffold20364	1	500000	0.00667398061802889	397	73	10938	178
PACIFIC	scaffold20364	1	500000	0.008503726351996942	397	89	10466	650
ATLANTIC	scaffold20365	1	500000	0.0	172	0	946	3898
PACIFIC	scaffold20365	1	500000	0.0	158	0	1327	3517
ATLANTIC	scaffold20369	1	500000	0.001999226106023475	626	31	15506	2078
PACIFIC	scaffold20369	1	500000	0.01125090733123639	628	186	16532	1052
ATLANTIC	scaffold20370	1	500000	0.0032064642318914934	2913	100	31187	51553
PACIFIC	scaffold20370	1	500000	0.006717304810623676	1843	130	19353	63387
ATLANTIC	scaffold20373	1	500000	0.008754331570308225	467	96	10966	2166
PACIFIC	scaffold20373	1	500000	0.032009311799796304	432	220	6873	6259
ATLANTIC	scaffold20374	1	500000	0.0006536973119966531	1586	25	38244	6192
PACIFIC	scaffold20374	1	500000	0.001807019576045407	1587	78	43165	1271
ATLANTIC	scaffold20375	1	500000	0.002623333689690052	4767	319	121601	12323
PACIFIC	scaffold20375	1	500000	0.00980753372984543	4481	1118	113994	19930
ATLANTIC	scaffold20377	1	500000	0.0	314	0	2344	8884
PACIFIC	scaffold20377	1	500000	0.0	401	0	2370	8858
ATLANTIC	scaffold20378	1	500000	0.00931653007576929	1009	241	25868	2440
PACIFIC	scaffold20378	1	500000	0.012449098312972659	1008	321	25785	2523
ATLANTIC	scaffold20380	1	500000	0.002249212775528565	360	20	8892	1216
PACIFIC	scaffold20380	1	500000	0.006419073819348923	361	56	8724	1384
ATLANTIC	scaffold20381	1	500000	0.0	537	0	1112	16360
PACIFIC	scaffold20381	1	500000	0.0	382	0	5676	11796
ATLANTIC	scaffold20383	1	500000	0.0	539	0	4182	10910
PACIFIC	scaffold20383	1	500000	0.0	416	0	6152	8940
ATLANTIC	scaffold20387	1	500000	0.0	493	0	2234	11570
PACIFIC	scaffold20387	1	500000	0.0	283	0	908	12896
ATLANTIC	scaffold20390	1	500000	0.0084794981995586	429	73	8609	3515
PACIFIC	scaffold20390	1	500000	0.03078744819419775	323	208	6756	5368
ATLANTIC	scaffold20392	1	500000	0.00036231884057971015	742	7	19320	1484
PACIFIC	scaffold20392	1	500000	0.0015892891543055289	743	33	20764	40
ATLANTIC	scaffold20395	1	500000	0.0	390	0	6152	4908
PACIFIC	scaffold20395	1	500000	0.0	395	0	7524	3536
ATLANTIC	scaffold20397	1	500000	0.0024842148845875167	561	24	9661	6047
